student_id,clgbranch,clgyear,clgsem,video_title,rating
S0516,ECE,4,2,Communication Systems,3.1
S0517,ECE,3,1,Control Systems Engineering,3.0
S0518,ECE,1,1,Embedded Systems Design,4.0
S0519,ECE,1,1,Communication Systems,2.7
S0520,ECE,1,2,IoT for ECE,4.2
S0521,ECE,1,1,Digital Signal Processing,3.5
S0522,ECE,2,1,Digital Signal Processing,2.9
S0523,ECE,3,1,IoT for ECE,3.3
S0524,ECE,3,1,Control Systems Engineering,4.7
S0525,ECE,2,2,Control Systems Engineering,3.2
S0526,ECE,2,2,Antenna Theory,3.7
S0527,ECE,3,2,Antenna Theory,3.3
S0528,ECE,4,2,VLSI Design Basics,3.2
S0529,ECE,2,2,Communication Systems,4.6
S0530,ECE,3,1,Wireless Communication,4.8
S0531,ECE,4,2,Antenna Theory,3.8
S0532,ECE,4,1,Control Systems Engineering,3.0
S0533,ECE,1,2,Microprocessors and Microcontrollers,2.7
S0534,ECE,2,1,Control Systems Engineering,3.4
S0535,ECE,1,1,Communication Systems,4.5
S0536,ECE,2,2,Communication Systems,4.7
S0537,ECE,3,2,Digital Signal Processing,3.0
S0538,ECE,2,1,Wireless Communication,4.8
S0539,ECE,2,2,Communication Systems,3.9
S0540,ECE,3,2,Wireless Communication,3.8
S0541,ECE,3,2,Control Systems Engineering,3.4
S0542,ECE,4,2,Analog Electronics,4.5
S0543,ECE,4,2,Communication Systems,3.4
S0544,ECE,4,1,IoT for ECE,4.7
S0545,ECE,2,1,Control Systems Engineering,3.9
S0546,ECE,4,2,VLSI Design Basics,3.0
S0547,ECE,2,2,IoT for ECE,4.6
S0548,ECE,4,2,Control Systems Engineering,4.4
S0549,ECE,4,2,Wireless Communication,2.9
S0550,ECE,3,1,VLSI Design Basics,4.3
S0551,ECE,4,1,Antenna Theory,5.0
S0552,ECE,1,1,Analog Electronics,4.9
S0553,ECE,1,1,Embedded Systems Design,2.8
S0554,ECE,2,1,VLSI Design Basics,2.5
S0555,ECE,4,2,Digital Signal Processing,4.0
S0556,ECE,4,2,Digital Signal Processing,2.5
S0557,ECE,4,1,Digital Signal Processing,3.8
S0558,ECE,3,2,Digital Signal Processing,3.8
S0559,ECE,4,1,Analog Electronics,4.8
S0560,ECE,2,1,Communication Systems,4.0
S0561,ECE,3,2,Control Systems Engineering,4.5
S0562,ECE,1,2,Embedded Systems Design,3.6
S0563,ECE,2,1,Control Systems Engineering,4.2
S0564,ECE,1,1,Analog Electronics,3.5
S0565,ECE,4,2,Digital Signal Processing,4.1
S0566,ECE,2,1,Wireless Communication,4.6
S0567,ECE,3,1,Antenna Theory,4.8
S0568,ECE,2,1,IoT for ECE,3.7
S0569,ECE,1,1,Control Systems Engineering,4.7
S0570,ECE,1,1,Microprocessors and Microcontrollers,2.5
S0571,ECE,2,1,Embedded Systems Design,4.8
S0572,ECE,3,1,IoT for ECE,3.1
S0573,ECE,4,2,Embedded Systems Design,4.4
S0574,ECE,2,1,Antenna Theory,4.4
S0575,ECE,3,1,Analog Electronics,3.6
S0576,ECE,1,2,IoT for ECE,4.4
S0577,ECE,4,2,Digital Signal Processing,4.1
S0578,ECE,4,2,Communication Systems,3.4
S0579,ECE,4,2,VLSI Design Basics,4.2
S0580,ECE,4,1,IoT for ECE,3.2
S0581,ECE,2,1,Analog Electronics,3.2
S0582,ECE,4,1,Embedded Systems Design,3.3
S0583,ECE,1,1,Digital Signal Processing,4.9
S0584,ECE,4,2,Control Systems Engineering,2.8
S0585,ECE,1,1,Embedded Systems Design,3.6
S0586,ECE,4,1,Digital Signal Processing,2.7
S0587,ECE,1,2,Embedded Systems Design,2.5
S0588,ECE,4,2,Analog Electronics,4.3
S0589,ECE,2,1,Embedded Systems Design,2.9
S0590,ECE,3,2,Control Systems Engineering,3.7
S0591,ECE,1,1,Embedded Systems Design,3.2
S0592,ECE,3,2,Analog Electronics,3.4
S0593,ECE,2,2,IoT for ECE,4.0
S0594,ECE,4,1,VLSI Design Basics,3.3
S0595,ECE,4,2,IoT for ECE,3.4
S0596,ECE,3,2,Microprocessors and Microcontrollers,3.6
S0597,ECE,2,2,Microprocessors and Microcontrollers,4.0
S0598,ECE,2,2,Microprocessors and Microcontrollers,2.9
S0599,ECE,4,2,Control Systems Engineering,4.3
S0600,ECE,4,1,Microprocessors and Microcontrollers,3.4
S0601,ECE,4,2,Analog Electronics,4.8
S0602,ECE,2,1,Antenna Theory,2.6
S0603,ECE,4,1,Wireless Communication,4.5
S0604,ECE,1,2,Wireless Communication,2.8
S0605,ECE,3,1,Control Systems Engineering,4.1
S0606,ECE,4,2,Analog Electronics,3.6
S0607,ECE,4,2,Antenna Theory,3.8
S0608,ECE,4,1,Microprocessors and Microcontrollers,4.3
S0609,ECE,1,1,Communication Systems,4.1
S0610,ECE,3,1,IoT for ECE,2.6
S0611,ECE,4,2,Embedded Systems Design,2.8
S0612,ECE,1,2,Communication Systems,3.8
S0613,ECE,2,2,Microprocessors and Microcontrollers,3.5
S0614,ECE,2,2,Digital Signal Processing,3.7
S0615,ECE,3,2,Analog Electronics,2.8
S0616,ECE,2,2,Control Systems Engineering,3.4
S0617,ECE,2,2,Microprocessors and Microcontrollers,3.7
S0618,ECE,4,2,Microprocessors and Microcontrollers,2.7
S0619,ECE,1,1,Digital Signal Processing,4.6
S0620,ECE,1,1,Communication Systems,3.8
S0621,ECE,2,2,Antenna Theory,3.6
S0622,ECE,4,1,Embedded Systems Design,4.1
S0623,ECE,2,2,Embedded Systems Design,2.6
S0624,ECE,2,2,IoT for ECE,3.6
S0625,ECE,1,1,Communication Systems,3.2
S0626,ECE,1,1,Antenna Theory,3.0
S0627,ECE,3,1,Wireless Communication,2.8
S0628,ECE,4,2,IoT for ECE,3.5
S0629,ECE,4,1,Microprocessors and Microcontrollers,3.4
S0630,ECE,4,1,Control Systems Engineering,4.8
S0631,ECE,1,1,Microprocessors and Microcontrollers,2.8
S0632,ECE,3,1,VLSI Design Basics,3.4
S0633,ECE,2,2,Embedded Systems Design,4.0
S0634,ECE,4,2,VLSI Design Basics,3.7
S0635,ECE,2,1,Wireless Communication,3.2
S0636,ECE,2,2,Wireless Communication,4.0
S0637,ECE,3,1,Wireless Communication,2.8
S0638,ECE,4,2,Embedded Systems Design,4.2
S0639,ECE,4,2,Wireless Communication,2.9
S0640,ECE,1,1,Control Systems Engineering,2.6
S0641,ECE,2,2,VLSI Design Basics,4.5
S0642,ECE,4,1,IoT for ECE,2.8
S0643,ECE,3,1,Wireless Communication,3.9
S0644,ECE,4,1,Communication Systems,3.2
S0645,ECE,1,2,Control Systems Engineering,3.4
S0646,ECE,1,2,Analog Electronics,4.4
S0647,ECE,2,1,IoT for ECE,4.2
S0648,ECE,4,1,IoT for ECE,2.8
S0649,ECE,2,1,Digital Signal Processing,3.9
S0650,ECE,3,1,Microprocessors and Microcontrollers,4.9
S0651,ECE,3,2,IoT for ECE,3.2
S0652,ECE,1,1,Embedded Systems Design,4.8
S0653,ECE,3,1,VLSI Design Basics,3.1
S0654,ECE,3,1,Embedded Systems Design,3.7
S0655,ECE,3,2,Embedded Systems Design,3.6
S0656,ECE,1,2,Antenna Theory,4.4
S0657,ECE,3,2,Wireless Communication,3.3
S0658,ECE,1,1,Wireless Communication,4.1
S0659,ECE,3,1,Antenna Theory,3.5
S0660,ECE,4,1,Wireless Communication,3.2
S0661,ECE,3,2,Antenna Theory,3.9
S0662,ECE,4,2,Digital Signal Processing,2.6
S0663,ECE,4,1,Analog Electronics,4.8
S0664,ECE,2,2,Wireless Communication,2.5
S0665,ECE,4,1,VLSI Design Basics,4.7
S0666,ECE,3,1,Control Systems Engineering,2.7
S0667,EEE,3,2,Electric Circuit Analysis,3.4
S0668,EEE,2,1,Renewable Energy Systems,4.1
S0669,EEE,2,2,Electric Circuit Analysis,4.3
S0670,EEE,1,1,Smart Grid Technology,2.7
S0671,EEE,2,2,Power Electronics,2.5
S0672,EEE,3,1,Renewable Energy Systems,4.2
S0673,EEE,4,1,Electrical Machines,3.5
S0674,EEE,1,1,High Voltage Engineering,3.4
S0675,EEE,3,1,Renewable Energy Systems,4.4
S0676,EEE,2,1,Electric Circuit Analysis,3.8
S0677,EEE,1,1,Smart Grid Technology,3.4
S0678,EEE,2,1,Renewable Energy Systems,4.0
S0679,EEE,4,1,Electric Circuit Analysis,4.7
S0680,EEE,2,1,Energy Management,4.3
S0681,EEE,3,2,High Voltage Engineering,4.5
S0682,EEE,2,2,Electric Circuit Analysis,3.1
S0683,EEE,3,1,Switchgear and Protection,3.0
S0684,EEE,2,2,Switchgear and Protection,4.1
S0685,EEE,2,2,Renewable Energy Systems,2.8
S0686,EEE,4,1,Power System Analysis,4.7
S0687,EEE,1,2,High Voltage Engineering,2.8
S0688,EEE,4,2,Power System Analysis,4.2
S0689,EEE,4,1,Power Electronics,4.0
S0690,EEE,1,2,Electrical Machines,2.6
S0691,EEE,1,2,Power System Analysis,3.2
S0692,EEE,4,2,Renewable Energy Systems,2.7
S0693,EEE,2,2,Electric Circuit Analysis,3.3
S0694,EEE,2,1,Power System Analysis,3.3
S0695,EEE,1,2,Renewable Energy Systems,4.3
S0696,EEE,2,1,Electrical Machines,2.7
S0697,EEE,4,1,Smart Grid Technology,4.0
S0698,EEE,1,2,Control Systems,2.8
S0699,EEE,2,1,Control Systems,3.7
S0700,EEE,3,2,Control Systems,3.4
S0701,EEE,3,1,Power Electronics,3.3
S0702,EEE,4,2,Power System Analysis,2.7
S0703,EEE,1,2,Smart Grid Technology,3.8
S0704,EEE,1,2,Energy Management,2.9
S0705,EEE,2,2,Electric Circuit Analysis,4.7
S0706,EEE,1,1,Power System Analysis,2.5
S0707,EEE,1,1,Power Electronics,3.7
S0708,EEE,4,1,Control Systems,4.8
S0709,EEE,1,2,Electrical Machines,3.3
S0710,EEE,4,2,Switchgear and Protection,4.6
S0711,EEE,3,1,Power System Analysis,4.2
S0712,EEE,1,1,Electrical Machines,4.5
S0713,EEE,1,2,Electric Circuit Analysis,4.7
S0714,EEE,3,2,High Voltage Engineering,2.7
S0715,EEE,4,1,High Voltage Engineering,3.0
S0716,EEE,3,1,Smart Grid Technology,3.4
S0717,EEE,4,1,Power System Analysis,4.4
S0718,EEE,2,1,Power Electronics,4.8
S0719,EEE,1,1,Power System Analysis,3.4
S0720,EEE,1,2,Power Electronics,4.4
S0721,EEE,4,2,Electric Circuit Analysis,3.0
S0722,EEE,2,2,Smart Grid Technology,4.9
S0723,EEE,2,2,Electric Circuit Analysis,2.6
S0724,EEE,2,2,High Voltage Engineering,3.6
S0725,EEE,1,1,Power System Analysis,2.8
S0726,EEE,4,1,Energy Management,3.9
S0727,EEE,4,1,Electrical Machines,3.2
S0728,EEE,3,2,High Voltage Engineering,3.3
S0729,EEE,3,1,Electric Circuit Analysis,4.9
S0730,EEE,2,1,Control Systems,2.8
S0731,EEE,4,2,High Voltage Engineering,3.5
S0732,EEE,3,1,Smart Grid Technology,3.3
S0733,EEE,3,1,Electric Circuit Analysis,2.9
S0734,EEE,3,1,Electrical Machines,4.6
S0735,EEE,3,1,Electric Circuit Analysis,4.3
S0736,EEE,3,2,Power System Analysis,2.6
S0737,EEE,3,2,Control Systems,2.6
S0738,EEE,4,2,Power System Analysis,4.4
S0739,EEE,2,1,Smart Grid Technology,2.8
S0740,EEE,2,1,Power Electronics,2.7
S0741,EEE,2,1,Electrical Machines,4.6
S0742,EEE,3,1,Energy Management,4.0
S0743,EEE,1,1,Electric Circuit Analysis,3.0
S0744,EEE,4,1,Electric Circuit Analysis,4.8
S0745,EEE,3,1,Power Electronics,4.9
S0746,EEE,1,1,Energy Management,3.6
S0747,EEE,4,2,Power Electronics,3.5
S0748,EEE,4,1,High Voltage Engineering,3.0
S0749,EEE,2,2,Switchgear and Protection,3.6
S0750,EEE,2,1,Energy Management,4.0
S0751,EEE,2,2,Smart Grid Technology,3.5
S0752,EEE,4,1,Electric Circuit Analysis,3.2
S0753,EEE,2,2,Electrical Machines,4.1
S0754,EEE,2,1,Renewable Energy Systems,4.5
S0755,EEE,3,2,Power System Analysis,4.5
S0756,EEE,3,2,Renewable Energy Systems,3.2
S0757,EEE,1,2,Energy Management,3.0
S0758,EEE,3,1,Smart Grid Technology,3.8
S0759,EEE,2,1,Electric Circuit Analysis,3.1
S0760,EEE,2,2,Power System Analysis,4.5
S0761,EEE,1,1,Energy Management,4.6
S0762,EEE,4,2,Control Systems,2.9
S0763,EEE,3,2,Energy Management,2.6
S0764,EEE,3,1,Energy Management,4.9
S0765,EEE,4,2,Control Systems,3.7
S0766,EEE,1,1,Electrical Machines,4.0
S0767,EEE,1,2,Power Electronics,3.3
S0768,EEE,2,1,High Voltage Engineering,4.3
S0769,EEE,3,1,Power Electronics,2.9
S0770,EEE,2,1,Power System Analysis,4.7
S0771,EEE,1,2,Renewable Energy Systems,4.0
S0772,EEE,3,2,High Voltage Engineering,2.8
S0773,EEE,2,2,Smart Grid Technology,4.1
S0774,EEE,2,2,Electrical Machines,4.2
S0775,EEE,2,2,Switchgear and Protection,4.3
S0776,EEE,3,1,Control Systems,4.3
S0777,EEE,4,1,Control Systems,4.0
S0778,EEE,2,1,Smart Grid Technology,2.9
S0779,EEE,1,1,High Voltage Engineering,5.0
S0780,EEE,2,1,High Voltage Engineering,3.6
S0781,EEE,3,1,Electrical Machines,4.2
S0782,EEE,3,2,Electric Circuit Analysis,4.3
S0783,EEE,1,2,Smart Grid Technology,4.3
S0784,EEE,2,2,Smart Grid Technology,4.7
S0785,EEE,3,2,Electric Circuit Analysis,4.6
S0786,EEE,2,1,Smart Grid Technology,2.7
S0787,EEE,1,2,Power Electronics,3.3
S0788,EEE,1,1,High Voltage Engineering,2.9
S0789,EEE,4,1,Electric Circuit Analysis,3.9
S0790,EEE,1,2,Energy Management,5.0
S0791,EEE,4,1,Renewable Energy Systems,4.9
S0792,EEE,2,2,Control Systems,2.6
S0793,EEE,3,1,Electrical Machines,3.5
S0794,EEE,3,2,Switchgear and Protection,3.1
S0795,EEE,1,2,Energy Management,3.9
S0796,EEE,4,1,Power Electronics,3.4
S0797,EEE,4,1,Switchgear and Protection,4.6
S0798,EEE,4,1,Electric Circuit Analysis,2.6
S0799,EEE,2,2,Electric Circuit Analysis,3.7
S0800,EEE,1,2,Renewable Energy Systems,3.7
S0801,EEE,3,1,Power System Analysis,3.5
S0802,EEE,3,2,High Voltage Engineering,3.0
S0803,EEE,1,2,Smart Grid Technology,3.7
S0804,EEE,2,2,Energy Management,2.7
S0805,EEE,1,1,High Voltage Engineering,4.5
S0806,EEE,4,1,Power System Analysis,2.7
S0807,EEE,4,2,Power System Analysis,4.2
S0808,EEE,4,1,Smart Grid Technology,3.2
S0809,EEE,4,1,Power System Analysis,3.9
S0810,EEE,2,1,Smart Grid Technology,2.9
S0811,EEE,2,1,Electrical Machines,2.8
S0812,EEE,4,1,Renewable Energy Systems,3.0
S0813,EEE,2,2,High Voltage Engineering,4.8
S0814,EEE,1,1,Renewable Energy Systems,3.9
S0815,EEE,3,2,Power System Analysis,3.6
S0816,EEE,1,2,Electric Circuit Analysis,3.5
S0817,EEE,2,1,Electric Circuit Analysis,3.9
S0818,EEE,1,2,Power System Analysis,4.7
S0819,EEE,4,2,Renewable Energy Systems,4.1
S0820,EEE,4,1,Control Systems,3.2
S0821,EEE,2,2,Power Electronics,3.5
S0822,EEE,3,1,Power Electronics,4.4
S0823,EEE,3,2,Power Electronics,3.3
S0824,EEE,3,2,Switchgear and Protection,4.6
S0825,EEE,1,1,Control Systems,3.3
S0826,EEE,4,2,Switchgear and Protection,4.3
S0827,EEE,1,1,Smart Grid Technology,3.0
S0828,EEE,4,2,Power System Analysis,4.7
S0829,EEE,1,1,Electric Circuit Analysis,3.3
S0830,EEE,4,1,Power System Analysis,4.7
S0831,EEE,1,1,Electrical Machines,4.7
S0832,EEE,2,1,Electrical Machines,2.6
S0833,EEE,1,2,Electrical Machines,3.2
S0834,EEE,4,2,Electric Circuit Analysis,4.2
S0835,EEE,2,2,Smart Grid Technology,4.0
S0836,EEE,2,2,Energy Management,3.9
S0837,EEE,3,1,Switchgear and Protection,4.4
S0838,EEE,1,2,Power Electronics,3.5
S0839,EEE,2,1,Electrical Machines,4.1
S0840,EEE,2,2,Renewable Energy Systems,3.8
S0841,EEE,1,2,Control Systems,4.1
S0842,EEE,1,1,Switchgear and Protection,4.0
S0843,EEE,3,2,Renewable Energy Systems,4.7
S0844,EEE,3,2,Switchgear and Protection,3.0
S0845,EEE,3,2,Energy Management,2.8
S0846,EEE,3,2,Switchgear and Protection,4.2
S0847,EEE,4,1,High Voltage Engineering,5.0
S0848,EEE,3,2,Switchgear and Protection,4.1
S0849,EEE,3,1,Control Systems,3.8
S0850,EEE,2,1,Energy Management,3.5
S0851,EEE,3,1,Power Electronics,4.1
S0852,EEE,3,2,Renewable Energy Systems,3.5
S0853,EEE,1,1,High Voltage Engineering,4.3
S0854,EEE,2,2,High Voltage Engineering,3.8
S0855,EEE,2,1,Switchgear and Protection,2.7
S0856,EEE,2,2,Power System Analysis,4.4
S0857,EEE,2,2,Electric Circuit Analysis,3.1
S0858,EEE,2,2,Renewable Energy Systems,4.5
S0859,EEE,3,2,Switchgear and Protection,4.0
S0860,EEE,4,1,Smart Grid Technology,2.6
S0861,EEE,1,2,Electrical Machines,3.8
S0862,EEE,4,2,Renewable Energy Systems,2.6
S0863,EEE,2,1,Electrical Machines,3.4
S0864,EEE,4,1,High Voltage Engineering,4.7
S0865,EEE,2,1,Smart Grid Technology,3.3
S0866,EEE,2,2,Power Electronics,2.5
S0867,EEE,3,1,Control Systems,3.9
S0868,EEE,2,2,Electric Circuit Analysis,2.8
S0869,EEE,4,2,Renewable Energy Systems,3.6
S0870,EEE,4,2,Power Electronics,2.6
S0871,EEE,2,2,Power Electronics,4.7
S0872,EEE,2,1,Power Electronics,4.1
S0873,EEE,2,1,High Voltage Engineering,3.3
S0874,EEE,1,2,Power System Analysis,4.0
S0875,EEE,2,1,Power Electronics,3.2
S0876,EEE,3,2,Power System Analysis,4.0
S0877,EEE,3,2,Control Systems,3.4
S0878,EEE,4,2,Electrical Machines,2.9
S0879,EEE,4,1,Electrical Machines,3.1
S0880,EEE,2,1,Power Electronics,4.0
S0881,EEE,2,1,High Voltage Engineering,4.3
S0882,EEE,1,2,Switchgear and Protection,4.4
S0883,EEE,1,1,Electric Circuit Analysis,4.1
S0884,EEE,1,1,Electric Circuit Analysis,3.5
S0885,EEE,4,1,Power System Analysis,3.1
S0886,EEE,2,1,Power Electronics,3.3
S0887,EEE,1,2,Energy Management,4.0
S0888,EEE,2,2,Electric Circuit Analysis,3.8
S0889,EEE,1,2,Electric Circuit Analysis,4.5
S0890,EEE,4,1,Energy Management,3.0
S0891,EEE,3,1,High Voltage Engineering,4.3
S0892,EEE,3,1,Power Electronics,3.9
S0893,EEE,2,2,High Voltage Engineering,3.1
S0894,EEE,1,1,Electric Circuit Analysis,4.6
S0895,EEE,4,1,Electric Circuit Analysis,4.4
S0896,EEE,1,1,Switchgear and Protection,4.1
S0897,EEE,4,2,Switchgear and Protection,3.7
S0898,EEE,1,1,Power Electronics,4.6
S0899,EEE,3,2,Renewable Energy Systems,4.3
S0900,EEE,1,1,Power Electronics,4.6
S0901,EEE,2,2,High Voltage Engineering,4.7
S0902,EEE,3,1,High Voltage Engineering,4.5
S0903,EEE,2,1,Renewable Energy Systems,3.5
S0904,EEE,4,2,Renewable Energy Systems,4.2
S0905,EEE,4,2,Control Systems,2.8
S0906,EEE,1,1,Electric Circuit Analysis,3.5
S0907,EEE,4,2,Control Systems,4.0
S0908,EEE,3,1,Control Systems,3.7
S0909,EEE,4,1,Renewable Energy Systems,3.6
S0910,EEE,1,2,High Voltage Engineering,2.5
S0911,EEE,2,2,Power System Analysis,3.8
S0912,EEE,1,2,Electrical Machines,3.7
S0913,EEE,4,1,Power System Analysis,4.7
S0914,EEE,1,1,Control Systems,3.8
S0915,EEE,4,2,Control Systems,2.7
S0916,EEE,4,2,Electrical Machines,3.3
S0917,EEE,3,1,Power System Analysis,3.1
S0918,EEE,4,2,Electrical Machines,2.7
S0919,EEE,4,2,Electric Circuit Analysis,4.6
S0920,EEE,4,2,Electric Circuit Analysis,5.0
S0921,EEE,1,1,Renewable Energy Systems,3.5
S0922,EEE,1,1,Energy Management,4.9
S0923,EEE,3,1,Smart Grid Technology,4.9
S0924,EEE,3,1,Electrical Machines,4.6
S0925,EEE,3,2,High Voltage Engineering,4.3
S0926,EEE,1,1,Electrical Machines,2.5
S0927,EEE,3,2,Power System Analysis,3.8
S0928,EEE,1,1,Control Systems,3.7
S0929,EEE,4,1,Switchgear and Protection,4.0
S0930,EEE,2,1,Renewable Energy Systems,3.0
S0931,EEE,2,2,Electric Circuit Analysis,4.4
S0932,EEE,1,1,Smart Grid Technology,3.6
S0933,EEE,2,2,Power Electronics,3.8
S0934,EEE,1,2,Energy Management,3.7
S0935,EEE,2,1,Control Systems,2.8
S0936,EEE,3,2,Renewable Energy Systems,4.9
S0937,EEE,2,2,Renewable Energy Systems,4.9
S0938,EEE,3,2,Control Systems,2.8
S0939,EEE,3,2,Power System Analysis,4.1
S0940,EEE,2,1,Energy Management,4.3
S0941,EEE,3,1,Control Systems,3.8
S0942,EEE,3,1,High Voltage Engineering,3.9
S0943,EEE,4,2,Renewable Energy Systems,4.5
S0944,EEE,1,1,Renewable Energy Systems,2.9
S0945,EEE,1,1,Switchgear and Protection,4.4
S0946,EEE,2,2,Switchgear and Protection,2.9
S0947,EEE,1,2,Electrical Machines,4.4
S0948,EEE,1,2,Smart Grid Technology,2.8
S0949,EEE,2,2,Electrical Machines,3.8
S0950,EEE,3,1,Renewable Energy Systems,3.5
S0951,EEE,3,1,Power Electronics,4.4
S0952,EEE,2,2,Electrical Machines,4.8
S0953,EEE,3,1,Electrical Machines,3.2
S0954,EEE,2,1,Control Systems,4.9
S0955,EEE,1,2,Power Electronics,3.6
S0956,EEE,3,1,Control Systems,4.0
S0957,EEE,3,1,High Voltage Engineering,3.7
S0958,EEE,2,1,Control Systems,4.8
S0959,EEE,1,2,Smart Grid Technology,4.5
S0960,EEE,3,1,High Voltage Engineering,3.8
S0961,EEE,2,1,Power System Analysis,2.9
S0962,EEE,4,1,High Voltage Engineering,3.1
S0963,EEE,2,2,High Voltage Engineering,3.4
S0964,EEE,2,2,Power System Analysis,4.6
S0965,EEE,1,1,High Voltage Engineering,3.6
S0966,EEE,2,1,High Voltage Engineering,3.5
S0967,EEE,1,2,Switchgear and Protection,3.9
S0968,EEE,3,1,Power System Analysis,4.6
S0969,EEE,3,2,Smart Grid Technology,2.6
S0970,EEE,2,2,Power System Analysis,2.7
S0971,EEE,1,1,Power System Analysis,3.8
S0972,EEE,1,1,Electrical Machines,4.7
S0973,EEE,4,1,Electrical Machines,3.8
S0974,EEE,4,1,Control Systems,2.6
S0975,EEE,3,1,Electric Circuit Analysis,2.7
S0976,EEE,2,2,Power System Analysis,2.7
S0977,EEE,2,2,Renewable Energy Systems,3.5
S0978,EEE,4,2,High Voltage Engineering,2.5
S0979,EEE,1,1,Energy Management,2.7
S0980,EEE,1,1,High Voltage Engineering,4.8
S0981,EEE,1,2,Switchgear and Protection,4.0
S0982,EEE,3,2,Renewable Energy Systems,3.5
S0983,EEE,1,2,Control Systems,3.8
S0984,EEE,2,2,Power System Analysis,3.2
S0985,EEE,2,2,High Voltage Engineering,4.9
S0986,EEE,1,1,Electric Circuit Analysis,2.6
S0987,EEE,4,1,Switchgear and Protection,3.0
S0988,EEE,3,1,Renewable Energy Systems,4.8
S0989,EEE,2,1,Control Systems,3.1
S0990,EEE,3,1,Electric Circuit Analysis,3.0
S0991,EEE,1,2,Power System Analysis,2.7
S0992,EEE,1,2,Electric Circuit Analysis,3.0
S0993,EEE,4,2,High Voltage Engineering,2.8
S0994,EEE,2,1,Switchgear and Protection,4.0
S0995,EEE,2,2,Smart Grid Technology,3.6
S0996,EEE,3,1,Energy Management,3.9
S0997,EEE,3,2,Control Systems,2.5
S0998,EEE,2,1,Renewable Energy Systems,3.2
S0999,EEE,3,1,High Voltage Engineering,4.7
S1000,ME,4,2,CAD with SolidWorks,4.4
S1001,ME,4,1,Heat Transfer,4.1
S1002,ME,1,2,Heat Transfer,4.7
S1003,ME,2,2,Fluid Mechanics,4.3
S1004,ME,1,1,Manufacturing Technology,3.9
S1005,ME,2,1,Refrigeration and AC,3.2
S1006,ME,4,1,CAD with SolidWorks,3.5
S1007,ME,3,1,Kinematics of Machines,3.8
S1008,ME,1,2,CAD with SolidWorks,3.8
S1009,ME,2,1,Refrigeration and AC,2.9
S1010,ME,2,1,Manufacturing Technology,4.9
S1011,ME,2,2,CAD with SolidWorks,2.6
S1012,ME,4,1,Fluid Mechanics,3.2
S1013,ME,2,1,Strength of Materials,3.8
S1014,ME,3,2,Kinematics of Machines,4.8
S1015,ME,1,1,CAD with SolidWorks,2.8
S1016,ME,3,2,Manufacturing Technology,3.9
S1017,ME,2,2,Automobile Engineering,3.4
S1018,ME,1,2,Automobile Engineering,4.9
S1019,ME,2,2,CAD with SolidWorks,4.5
S1020,ME,3,2,Kinematics of Machines,4.7
S1021,ME,1,1,Kinematics of Machines,2.9
S1022,ME,1,2,Strength of Materials,2.9
S1023,ME,2,2,Manufacturing Technology,4.3
S1024,ME,1,1,Automobile Engineering,4.5
S1025,ME,1,2,Kinematics of Machines,3.7
S1026,ME,2,2,Thermodynamics,3.1
S1027,ME,2,1,Heat Transfer,4.1
S1028,ME,1,1,Thermodynamics,2.9
S1029,ME,2,2,Manufacturing Technology,4.9
S1030,ME,1,2,Fluid Mechanics,3.0
S1031,ME,4,2,Heat Transfer,3.0
S1032,ME,4,1,Manufacturing Technology,4.6
S1033,ME,2,2,Heat Transfer,4.3
S1034,ME,3,2,Manufacturing Technology,4.0
S1035,ME,2,2,Automobile Engineering,2.8
S1036,ME,1,1,Refrigeration and AC,4.6
S1037,ME,4,1,Manufacturing Technology,2.7
S1038,ME,4,1,Refrigeration and AC,3.8
S1039,ME,1,1,Kinematics of Machines,4.1
S1040,ME,1,2,Refrigeration and AC,3.6
S1041,ME,1,2,Strength of Materials,4.8
S1042,ME,4,2,CAD with SolidWorks,4.0
S1043,ME,1,2,Heat Transfer,3.1
S1044,ME,2,1,Machine Design,4.0
S1045,ME,4,2,Strength of Materials,2.5
S1046,ME,1,1,Refrigeration and AC,2.5
S1047,ME,2,2,Automobile Engineering,3.4
S1048,ME,2,2,Manufacturing Technology,3.1
S1049,ME,4,2,Manufacturing Technology,3.2
S1050,ME,4,1,Automobile Engineering,3.9
S1051,ME,4,1,CAD with SolidWorks,3.9
S1052,ME,4,2,Machine Design,3.9
S1053,ME,4,1,Fluid Mechanics,4.4
S1054,ME,4,1,Fluid Mechanics,3.0
S1055,ME,4,2,Refrigeration and AC,4.0
S1056,ME,1,1,Automobile Engineering,4.9
S1057,ME,1,1,Heat Transfer,3.7
S1058,ME,4,1,Fluid Mechanics,3.2
S1059,ME,3,1,Manufacturing Technology,2.6
S1060,ME,4,2,Manufacturing Technology,4.1
S1061,ME,3,1,Heat Transfer,4.1
S1062,ME,4,1,Strength of Materials,4.6
S1063,ME,3,1,Thermodynamics,4.5
S1064,ME,2,1,Thermodynamics,3.4
S1065,ME,1,1,Fluid Mechanics,5.0
S1066,ME,4,2,Automobile Engineering,3.5
S1067,ME,2,1,Fluid Mechanics,4.8
S1068,ME,3,2,CAD with SolidWorks,4.9
S1069,ME,3,1,Manufacturing Technology,4.9
S1070,ME,4,2,Manufacturing Technology,2.5
S1071,ME,2,2,Refrigeration and AC,2.8
S1072,ME,1,2,CAD with SolidWorks,4.9
S1073,ME,3,2,Kinematics of Machines,4.9
